,frameId,Area,playId,gameId
0,1,24.545049999999957,126,2021101711
0,2,24.545049999999957,126,2021101711
0,3,24.545049999999957,126,2021101711
0,4,24.44515000000001,126,2021101711
0,5,24.33899999999997,126,2021101711
0,6,24.207299999999968,126,2021101711
0,7,23.988100000000045,126,2021101711
0,8,23.650000000000027,126,2021101711
0,9,23.393499999999964,126,2021101711
0,10,23.12500000000002,126,2021101711
0,11,23.2583,126,2021101711
0,12,23.439599999999977,126,2021101711
0,13,23.76540000000003,126,2021101711
0,14,24.227749999999943,126,2021101711
0,15,24.740200000000048,126,2021101711
0,16,25.307300000000033,126,2021101711
0,17,25.870199999999976,126,2021101711
0,18,26.367900000000013,126,2021101711
0,19,26.620300000000036,126,2021101711
0,20,26.638399999999997,126,2021101711
0,21,26.267500000000034,126,2021101711
0,22,25.42170000000001,126,2021101711
0,23,24.317099999999968,126,2021101711
0,24,22.73025000000003,126,2021101711
0,25,20.896299999999997,126,2021101711
0,26,18.89704999999996,126,2021101711
0,27,16.722649999999955,126,2021101711
0,28,14.965250000000045,126,2021101711
0,29,15.246450000000028,126,2021101711
0,30,16.177200000000038,126,2021101711
0,31,16.801650000000006,126,2021101711
0,32,17.063050000000015,126,2021101711
0,33,17.0362,126,2021101711
0,34,16.79385000000001,126,2021101711
0,35,16.49894999999997,126,2021101711
0,36,16.46360000000001,126,2021101711
0,37,16.384300000000028,126,2021101711
0,1,26.55329999999997,231,2021101711
0,2,26.428099999999976,231,2021101711
0,3,26.299149999999983,231,2021101711
0,4,26.142399999999974,231,2021101711
0,5,25.876949999999976,231,2021101711
0,6,25.63884999999998,231,2021101711
0,7,25.393399999999986,231,2021101711
0,8,25.38060000000001,231,2021101711
0,9,25.11065000000002,231,2021101711
0,10,25.072449999999996,231,2021101711
0,11,24.8839,231,2021101711
0,12,25.084950000000017,231,2021101711
0,13,25.270550000000007,231,2021101711
0,14,25.345400000000012,231,2021101711
0,15,25.348650000000006,231,2021101711
0,16,25.482099999999985,231,2021101711
0,17,25.60740000000002,231,2021101711
0,18,25.85655000000001,231,2021101711
0,19,26.009400000000014,231,2021101711
0,20,26.11950000000001,231,2021101711
0,21,26.077400000000004,231,2021101711
0,22,26.195599999999995,231,2021101711
0,23,26.143499999999985,231,2021101711
0,24,25.778750000000013,231,2021101711
0,25,25.380400000000012,231,2021101711
0,26,24.926949999999987,231,2021101711
0,27,24.342050000000004,231,2021101711
0,28,23.67,231,2021101711
0,29,22.876300000000022,231,2021101711
0,30,21.974399999999996,231,2021101711
0,31,21.066249999999997,231,2021101711
0,32,20.319200000000013,231,2021101711
0,33,19.68114999999999,231,2021101711
0,34,15.72645600460168,231,2021101711
0,35,14.746143108887354,231,2021101711
0,36,13.241752916558077,231,2021101711
0,37,12.115094564743783,231,2021101711
0,38,11.304261655803298,231,2021101711
0,39,10.65674848585555,231,2021101711
0,40,10.21285723330108,231,2021101711
0,1,24.089500000000022,280,2021101711
0,2,24.005200000000045,280,2021101711
0,3,23.976300000000066,280,2021101711
0,4,24.075549999999986,280,2021101711
0,5,24.090450000000004,280,2021101711
0,6,24.04580000000004,280,2021101711
0,7,24.023499999999956,280,2021101711
0,8,23.983549999999994,280,2021101711
0,9,23.76575000000005,280,2021101711
0,10,23.674199999999992,280,2021101711
0,11,23.93749999999995,280,2021101711
0,12,24.193350000000002,280,2021101711
0,13,24.33460000000006,280,2021101711
0,14,24.719249999999974,280,2021101711
0,15,25.061799999999923,280,2021101711
0,16,25.51790000000008,280,2021101711
0,17,25.77584999999999,280,2021101711
0,18,25.736099999999976,280,2021101711
0,19,24.701304650187236,280,2021101711
0,20,23.305093226739277,280,2021101711
0,21,21.76379081560614,280,2021101711
0,22,20.356656533979724,280,2021101711
0,23,18.890342383187026,280,2021101711
0,24,17.193046156675763,280,2021101711
0,25,15.323758736553856,280,2021101711
0,26,13.629551627556676,280,2021101711
0,27,12.077599160723521,280,2021101711
0,28,10.534997563684906,280,2021101711
0,29,9.114862813738787,280,2021101711
0,1,33.92530000000005,328,2021101711
0,2,33.945950000000025,328,2021101711
0,3,33.94595000000003,328,2021101711
0,4,33.83729999999995,328,2021101711
0,5,33.82109999999997,328,2021101711
0,6,33.855949999999986,328,2021101711
0,7,33.72149999999996,328,2021101711
0,8,33.70369999999997,328,2021101711
0,9,33.74659999999998,328,2021101711
0,10,33.57255000000004,328,2021101711
0,11,33.407349999999965,328,2021101711
0,12,33.23340000000003,328,2021101711
0,13,32.71230000000003,328,2021101711
0,14,32.39189999999994,328,2021101711
0,15,32.11045000000004,328,2021101711
0,16,31.746049999999997,328,2021101711
0,17,31.633000000000017,328,2021101711
0,18,31.849950000000025,328,2021101711
0,19,32.08640000000001,328,2021101711
0,20,32.613599999999984,328,2021101711
0,21,33.148350000000036,328,2021101711
0,22,33.935550000000006,328,2021101711
0,23,34.69575,328,2021101711
0,24,35.40279999999998,328,2021101711
0,25,36.002400000000016,328,2021101711
0,26,36.5408,328,2021101711
0,27,36.70479999999996,328,2021101711
0,28,36.840700000000005,328,2021101711
0,29,36.69160000000002,328,2021101711
0,30,36.28180000000001,328,2021101711
0,31,35.82630000000001,328,2021101711
0,32,35.20120000000002,328,2021101711
0,33,34.456250000000054,328,2021101711
0,34,33.89284999999997,328,2021101711
0,35,33.161049999999996,328,2021101711
0,36,32.56704999999996,328,2021101711
0,37,31.978399999999993,328,2021101711
0,38,31.35720000000002,328,2021101711
0,39,30.701699999999995,328,2021101711
0,40,30.124949999999973,328,2021101711
0,41,29.627749999999985,328,2021101711
0,42,21.81525337332566,328,2021101711
0,43,19.690975715520075,328,2021101711
0,44,18.955783713020423,328,2021101711
0,1,26.694999999999993,378,2021101711
0,2,26.694999999999993,378,2021101711
0,3,26.694999999999993,378,2021101711
0,4,26.726950000000016,378,2021101711
0,5,26.69919999999997,378,2021101711
0,6,26.65810000000004,378,2021101711
0,7,26.67539999999997,378,2021101711
0,8,26.651350000000058,378,2021101711
0,9,26.89169999999995,378,2021101711
0,10,27.185000000000056,378,2021101711
0,11,27.71819999999999,378,2021101711
0,12,28.318199999999965,378,2021101711
0,13,29.031399999999977,378,2021101711
0,14,29.92240000000003,378,2021101711
0,15,30.783950000000047,378,2021101711
0,16,31.79250000000001,378,2021101711
0,17,32.531900000000014,378,2021101711
0,18,33.225,378,2021101711
0,19,33.68235000000001,378,2021101711
0,20,34.10364999999999,378,2021101711
0,21,34.30589999999997,378,2021101711
0,22,34.188000000000045,378,2021101711
0,23,33.801149999999986,378,2021101711
0,24,32.965949999999985,378,2021101711
0,25,29.535931042274882,378,2021101711
0,26,24.513930012667462,378,2021101711
0,27,19.76823811716137,378,2021101711
0,28,17.52247414964155,378,2021101711
0,29,15.465422074993858,378,2021101711
0,30,16.428020598581874,378,2021101711
0,31,14.397941819826281,378,2021101711
0,32,13.204980036167253,378,2021101711
0,33,11.917897121851516,378,2021101711
0,34,11.399658626568208,378,2021101711
0,35,11.07828538442205,378,2021101711
0,36,11.390628680991703,378,2021101711
0,37,11.607456569949374,378,2021101711
0,38,11.638392952659746,378,2021101711
0,39,11.625875788206045,378,2021101711
0,40,11.737690134155233,378,2021101711
0,41,12.718975787923458,378,2021101711
0,42,14.10020860869561,378,2021101711
0,43,15.720620695011023,378,2021101711
0,44,17.54658283841851,378,2021101711
0,45,19.136885829078608,378,2021101711
0,46,20.453184038018108,378,2021101711
0,47,21.596009356510855,378,2021101711
0,48,20.109540635019034,378,2021101711
0,1,26.804549999999985,471,2021101711
0,2,26.782400000000003,471,2021101711
0,3,26.782400000000003,471,2021101711
0,4,26.708250000000007,471,2021101711
0,5,26.718100000000003,471,2021101711
0,6,26.599050000000002,471,2021101711
0,7,26.4403,471,2021101711
0,8,26.115,471,2021101711
0,9,25.961699999999993,471,2021101711
0,10,25.762949999999975,471,2021101711
0,11,25.7632,471,2021101711
0,12,25.841949999999997,471,2021101711
0,13,25.928399999999996,471,2021101711
0,14,26.24339999999998,471,2021101711
0,15,26.365049999999982,471,2021101711
0,16,26.587150000000026,471,2021101711
0,17,27.213200000000025,471,2021101711
0,18,28.086150000000007,471,2021101711
0,19,29.188149999999993,471,2021101711
0,20,30.302699999999994,471,2021101711
0,21,31.498700000000007,471,2021101711
0,22,32.309250000000006,471,2021101711
0,23,33.022999999999996,471,2021101711
0,24,33.37915000000004,471,2021101711
0,25,32.829950000000004,471,2021101711
0,26,31.857250000000008,471,2021101711
0,27,30.16809999999999,471,2021101711
0,28,27.98049999999999,471,2021101711
0,29,25.450149999999994,471,2021101711
0,30,25.08920000000002,471,2021101711
0,31,24.768349999999995,471,2021101711
0,32,24.541399999999992,471,2021101711
0,33,24.202650000000013,471,2021101711
0,34,24.08065,471,2021101711
0,35,23.90699999999999,471,2021101711
0,36,23.56289999999999,471,2021101711
0,37,23.592999999999996,471,2021101711
0,38,23.87865000000001,471,2021101711
0,1,26.21244999999999,493,2021101711
0,2,26.21244999999999,493,2021101711
0,3,26.181399999999996,493,2021101711
0,4,26.166499999999996,493,2021101711
0,5,26.103849999999994,493,2021101711
0,6,26.13,493,2021101711
0,7,25.948650000000008,493,2021101711
0,8,25.73335,493,2021101711
0,9,25.4826,493,2021101711
0,10,25.22025,493,2021101711
0,11,24.862000000000002,493,2021101711
0,12,24.204599999999992,493,2021101711
0,13,23.52435,493,2021101711
0,14,22.888850000000016,493,2021101711
0,15,22.17675,493,2021101711
0,16,21.242750000000008,493,2021101711
0,17,20.3934,493,2021101711
0,18,19.999499999999994,493,2021101711
0,19,19.83270000000001,493,2021101711
0,20,20.057600000000015,493,2021101711
0,21,20.688349999999996,493,2021101711
0,22,21.55245000000001,493,2021101711
0,23,22.435300000000012,493,2021101711
0,24,23.248800000000006,493,2021101711
0,25,24.050199999999997,493,2021101711
0,26,24.615900000000003,493,2021101711
0,27,24.79915000000002,493,2021101711
0,28,24.737050000000004,493,2021101711
0,29,23.997047390566774,493,2021101711
0,30,23.152733292838697,493,2021101711
0,31,22.009924631457277,493,2021101711
0,32,20.61612727915262,493,2021101711
0,33,19.00093462646144,493,2021101711
0,34,17.200409299679905,493,2021101711
0,35,15.361333383315843,493,2021101711
0,36,13.380411645859237,493,2021101711
0,37,12.76482366577112,493,2021101711
0,38,12.698336379635387,493,2021101711
0,39,13.56218672780526,493,2021101711
0,40,14.565951947832474,493,2021101711
0,41,15.560178021058624,493,2021101711
0,42,16.41192514149809,493,2021101711
0,1,24.92550000000001,517,2021101711
0,2,24.855000000000008,517,2021101711
0,3,24.922099999999993,517,2021101711
0,4,24.854999999999965,517,2021101711
0,5,24.85560000000002,517,2021101711
0,6,24.69150000000001,517,2021101711
0,7,24.68794999999999,517,2021101711
0,8,24.424050000000037,517,2021101711
0,9,24.12825,517,2021101711
0,10,23.971849999999975,517,2021101711
0,11,23.703000000000024,517,2021101711
0,12,23.244249999999987,517,2021101711
0,13,22.67344999999998,517,2021101711
0,14,21.95280000000001,517,2021101711
0,15,21.371,517,2021101711
0,16,21.140499999999978,517,2021101711
0,17,21.028299999999998,517,2021101711
0,18,21.034600000000026,517,2021101711
0,19,21.139649999999985,517,2021101711
0,20,21.192249999999994,517,2021101711
0,21,21.293200000000006,517,2021101711
0,22,21.290000000000017,517,2021101711
0,23,21.095899999999975,517,2021101711
0,24,20.84079999999999,517,2021101711
0,25,20.490750000000006,517,2021101711
0,26,19.999149999999993,517,2021101711
0,27,19.600650000000005,517,2021101711
0,28,19.30335000000001,517,2021101711
0,29,19.174699999999973,517,2021101711
0,30,19.15485000000001,517,2021101711
0,31,18.192572298241426,517,2021101711
0,32,18.357213781070527,517,2021101711
0,33,18.917757970125617,517,2021101711
0,34,19.720541129226,517,2021101711
0,35,20.67507249131619,517,2021101711
0,36,20.99345024095421,517,2021101711
0,37,22.159085756623874,517,2021101711
0,38,23.33635235321196,517,2021101711
0,39,24.7431003403185,517,2021101711
0,40,26.309800506414476,517,2021101711
0,41,28.07023813655681,517,2021101711
0,42,29.717029953898702,517,2021101711
0,43,31.435674532313854,517,2021101711
0,44,33.09697909672159,517,2021101711
0,45,27.261821097072556,517,2021101711
0,46,27.19714011380076,517,2021101711
0,47,27.208945902271115,517,2021101711
0,48,26.523196792222578,517,2021101711
0,49,26.14528233338627,517,2021101711
0,50,25.92622687852598,517,2021101711
0,51,33.87777895244289,517,2021101711
0,52,33.148272558722226,517,2021101711
0,53,33.408481985856795,517,2021101711
0,54,29.48017423890716,517,2021101711
0,55,26.95323199737109,517,2021101711
0,56,26.352300544009985,517,2021101711
0,57,25.928865124209267,517,2021101711
0,58,25.631782529055755,517,2021101711
0,59,25.68843271349201,517,2021101711
0,60,25.616805998580574,517,2021101711
0,61,25.770105404829337,517,2021101711
0,62,25.93732639528219,517,2021101711
0,63,26.0457902602177,517,2021101711
0,64,22.141468137844527,517,2021101711
0,65,22.005750285801394,517,2021101711
0,66,21.92575938775543,517,2021101711
0,67,21.81094389086963,517,2021101711
0,68,21.93340208330778,517,2021101711
0,69,17.05906873393355,517,2021101711
0,70,15.061265588394887,517,2021101711
0,71,14.893934907984116,517,2021101711
0,72,14.765251508997027,517,2021101711
0,73,14.653234046227643,517,2021101711
0,74,14.358496562108295,517,2021101711
0,75,14.17390838688889,517,2021101711
0,1,25.549199999999992,594,2021101711
0,2,25.48709999999997,594,2021101711
0,3,25.423600000000018,594,2021101711
0,4,25.362900000000025,594,2021101711
0,5,25.30080000000002,594,2021101711
0,6,25.391300000000015,594,2021101711
0,7,25.327000000000023,594,2021101711
0,8,25.290199999999977,594,2021101711
0,9,25.40455,594,2021101711
0,10,25.453100000000074,594,2021101711
0,11,25.225299999999997,594,2021101711
0,12,24.99540000000005,594,2021101711
0,13,24.592200000000055,594,2021101711
0,14,24.284900000000007,594,2021101711
0,15,24.200100000000006,594,2021101711
0,16,24.30125000000004,594,2021101711
0,17,24.619199999999978,594,2021101711
0,18,25.06184999999998,594,2021101711
0,19,25.642100000000017,594,2021101711
0,20,26.293799999999962,594,2021101711
0,21,26.816200000000016,594,2021101711
0,22,24.346601918984007,594,2021101711
0,23,23.554849017930486,594,2021101711
0,24,23.25846833045798,594,2021101711
0,25,22.426131587147427,594,2021101711
0,26,21.680616436917724,594,2021101711
0,27,20.247080998813452,594,2021101711
0,28,19.29974214596098,594,2021101711
0,29,18.080400605640172,594,2021101711
0,30,14.027061914318107,594,2021101711
0,31,12.383060309064632,594,2021101711
0,32,10.865186075377126,594,2021101711
0,33,9.903906899679836,594,2021101711
0,34,9.396798558984305,594,2021101711
0,35,7.3260537829061585,594,2021101711
0,36,4.282287798068152,594,2021101711
0,37,3.979386103451673,594,2021101711
0,38,4.110428302350586,594,2021101711
0,1,22.777200000000033,660,2021101711
0,2,22.7226,660,2021101711
0,3,22.763950000000015,660,2021101711
0,4,22.723799999999997,660,2021101711
0,5,22.71200000000002,660,2021101711
0,6,22.603149999999985,660,2021101711
0,7,22.559000000000015,660,2021101711
0,8,22.448300000000017,660,2021101711
0,9,22.384600000000006,660,2021101711
0,10,22.38039999999997,660,2021101711
0,11,22.620649999999962,660,2021101711
0,12,23.090449999999983,660,2021101711
0,13,23.66539999999993,660,2021101711
0,14,24.12374999999996,660,2021101711
0,15,24.5615,660,2021101711
0,16,24.863399999999963,660,2021101711
0,17,24.910099999999968,660,2021101711
0,18,24.769100000000012,660,2021101711
0,19,24.363549999999986,660,2021101711
0,20,23.749000000000002,660,2021101711
0,21,22.729300000000052,660,2021101711
0,22,21.58750000000004,660,2021101711
0,23,20.27400000000002,660,2021101711
0,24,18.97659999999999,660,2021101711
0,25,17.75030000000003,660,2021101711
0,26,16.66970000000001,660,2021101711
0,27,15.717100000000032,660,2021101711
0,28,14.931799999999942,660,2021101711
0,29,14.248149999999994,660,2021101711
0,30,13.69615000000001,660,2021101711
0,31,13.192350000000038,660,2021101711
0,32,12.880449999999977,660,2021101711
0,33,12.7964,660,2021101711
0,34,12.836300000000033,660,2021101711
0,35,12.98114999999999,660,2021101711
0,36,13.754399999999976,660,2021101711
0,37,14.991299999999988,660,2021101711
0,38,16.30519999999999,660,2021101711
0,39,18.453850000000003,660,2021101711
0,40,20.902699999999996,660,2021101711
0,41,23.416950000000007,660,2021101711
0,42,25.911849999999987,660,2021101711
0,43,28.434699999999957,660,2021101711
0,44,30.978899999999985,660,2021101711
0,45,33.46124999999997,660,2021101711
0,46,35.83895000000005,660,2021101711
0,47,37.98645,660,2021101711
0,48,40.0297,660,2021101711
0,49,41.93384999999996,660,2021101711
0,1,25.123700000000035,747,2021101711
0,2,25.136950000000024,747,2021101711
0,3,25.123700000000035,747,2021101711
0,4,25.095250000000018,747,2021101711
0,5,25.03834999999999,747,2021101711
0,6,24.884649999999993,747,2021101711
0,7,24.688599999999987,747,2021101711
0,8,24.46320000000005,747,2021101711
0,9,24.16044999999997,747,2021101711
0,10,23.830599999999993,747,2021101711
0,11,23.48434999999998,747,2021101711
0,12,23.301150000000007,747,2021101711
0,13,23.386249999999944,747,2021101711
0,14,23.502850000000002,747,2021101711
0,15,23.815100000000044,747,2021101711
0,16,24.149749999999994,747,2021101711
0,17,24.628099999999954,747,2021101711
0,18,25.015399999999953,747,2021101711
0,19,25.38580000000002,747,2021101711
0,20,25.586250000000035,747,2021101711
0,21,25.861850000000064,747,2021101711
0,22,26.285700000000013,747,2021101711
0,23,26.891449999999974,747,2021101711
0,24,27.187850000000058,747,2021101711
0,25,27.484149999999968,747,2021101711
0,26,26.340661036303572,747,2021101711
0,27,25.92664650171751,747,2021101711
0,28,25.105186956364133,747,2021101711
0,29,24.232912423954698,747,2021101711
0,30,23.50049118423448,747,2021101711
0,31,22.91788359472644,747,2021101711
0,32,22.212074253493103,747,2021101711
0,33,22.324090062865196,747,2021101711
0,34,22.973706653846563,747,2021101711
0,35,23.859250152277177,747,2021101711
0,36,25.254910945277064,747,2021101711
0,37,22.913695128665413,747,2021101711
0,38,28.59006520339669,747,2021101711
0,1,25.168550000000003,792,2021101711
0,2,25.168550000000003,792,2021101711
0,3,25.168550000000007,792,2021101711
0,4,25.12629999999999,792,2021101711
0,5,25.126299999999986,792,2021101711
0,6,25.040899999999958,792,2021101711
0,7,24.855699999999974,792,2021101711
0,8,24.611849999999997,792,2021101711
0,9,24.09315,792,2021101711
0,10,23.64450000000001,792,2021101711
0,11,23.10794999999997,792,2021101711
0,12,22.923249999999957,792,2021101711
0,13,22.766800000000003,792,2021101711
0,14,22.769900000000035,792,2021101711
0,15,22.907199999999975,792,2021101711
0,16,23.16604999999999,792,2021101711
0,17,23.48649999999997,792,2021101711
0,18,23.963100000000036,792,2021101711
0,19,24.36055000000005,792,2021101711
0,20,24.813650000000038,792,2021101711
0,21,25.13790000000002,792,2021101711
0,22,25.377399999999984,792,2021101711
0,23,25.293849999999996,792,2021101711
0,24,24.621766186780224,792,2021101711
0,25,24.106287332072732,792,2021101711
0,26,23.300982845017497,792,2021101711
0,27,22.242076808347218,792,2021101711
0,28,20.940278659076952,792,2021101711
0,29,15.96274995934943,792,2021101711
0,30,14.53178940248986,792,2021101711
0,31,13.565255371521413,792,2021101711
0,32,16.374196623630183,792,2021101711
0,33,15.547465733916496,792,2021101711
0,1,24.657750000000057,816,2021101711
0,2,24.65775000000004,816,2021101711
0,3,24.65775000000004,816,2021101711
0,4,24.657200000000035,816,2021101711
0,5,24.585550000000016,816,2021101711
0,6,24.469100000000026,816,2021101711
0,7,24.260199999999983,816,2021101711
0,8,24.005449999999996,816,2021101711
0,9,23.781300000000048,816,2021101711
0,10,23.729099999999967,816,2021101711
0,11,23.666700000000024,816,2021101711
0,12,23.877150000000018,816,2021101711
0,13,23.99575,816,2021101711
0,14,24.303899999999985,816,2021101711
0,15,24.587300000000035,816,2021101711
0,16,24.829349999999994,816,2021101711
0,17,24.88274999999995,816,2021101711
0,18,24.917600000000025,816,2021101711
0,19,24.56470000000001,816,2021101711
0,20,24.00275000000003,816,2021101711
0,21,22.962300000000006,816,2021101711
0,22,21.50144999999995,816,2021101711
0,23,19.78629999999995,816,2021101711
0,24,17.67974999999999,816,2021101711
0,25,15.534900000000059,816,2021101711
0,26,13.36900000000006,816,2021101711
0,27,11.22080000000003,816,2021101711
0,28,11.264400000000018,816,2021101711
0,29,11.558800000000007,816,2021101711
0,30,11.57129999999999,816,2021101711
0,31,10.402317862817593,816,2021101711
0,32,10.3039181912385,816,2021101711
0,1,25.678150000000024,921,2021101711
0,2,25.56560000000001,921,2021101711
0,3,25.525699999999997,921,2021101711
0,4,25.493549999999985,921,2021101711
0,5,25.36415000000001,921,2021101711
0,6,25.208099999999966,921,2021101711
0,7,24.82440000000001,921,2021101711
0,8,24.504250000000035,921,2021101711
0,9,24.140349999999998,921,2021101711
0,10,23.56600000000003,921,2021101711
0,11,22.929650000000017,921,2021101711
0,12,22.24949999999997,921,2021101711
0,13,21.553100000000036,921,2021101711
0,14,20.754850000000012,921,2021101711
0,15,20.174299999999967,921,2021101711
0,16,19.7479,921,2021101711
0,17,19.34500000000006,921,2021101711
0,18,19.136750000000003,921,2021101711
0,19,18.840300000000042,921,2021101711
0,20,18.534500000000023,921,2021101711
0,21,18.058050000000055,921,2021101711
0,22,17.546699999999934,921,2021101711
0,23,16.858649999999994,921,2021101711
0,24,16.016549999999977,921,2021101711
0,25,14.968599999999961,921,2021101711
0,26,13.828699999999966,921,2021101711
0,27,12.636700000000005,921,2021101711
0,28,11.54459999999998,921,2021101711
0,29,10.506850000000004,921,2021101711
0,30,9.54040000000001,921,2021101711
0,31,9.30559999999999,921,2021101711
0,1,24.693799999999943,945,2021101711
0,2,24.717799999999947,945,2021101711
0,3,24.717799999999947,945,2021101711
0,4,24.64759999999997,945,2021101711
0,5,24.568050000000003,945,2021101711
0,6,24.471300000000035,945,2021101711
0,7,24.342000000000002,945,2021101711
0,8,24.17910000000002,945,2021101711
0,9,23.980299999999996,945,2021101711
0,10,23.77709999999998,945,2021101711
0,11,23.662749999999985,945,2021101711
0,12,23.716499999999993,945,2021101711
0,13,23.997899999999984,945,2021101711
0,14,24.369649999999986,945,2021101711
0,15,24.77250000000003,945,2021101711
0,16,25.493250000000014,945,2021101711
0,17,26.20524999999997,945,2021101711
0,18,26.97940000000008,945,2021101711
0,19,27.61230000000005,945,2021101711
0,20,28.055799999999966,945,2021101711
0,21,28.314599999999977,945,2021101711
0,22,28.129950000000008,945,2021101711
0,23,26.990062776480553,945,2021101711
0,24,25.91375771778987,945,2021101711
0,25,24.63728073592352,945,2021101711
0,26,23.007569481056837,945,2021101711
0,27,21.13869192397307,945,2021101711
0,28,19.187647875168057,945,2021101711
0,29,17.28862603644577,945,2021101711
0,30,15.547169079662659,945,2021101711
0,31,13.88153743958479,945,2021101711
0,32,12.340560338414297,945,2021101711
0,33,10.983612430175526,945,2021101711
0,34,9.895820693153354,945,2021101711
0,1,26.096200000000017,1032,2021101711
0,2,26.066000000000017,1032,2021101711
0,3,26.02080000000003,1032,2021101711
0,4,25.977,1032,2021101711
0,5,25.91785000000001,1032,2021101711
